account_id,customer_name,account_type,branch,transaction_type,transaction_amount,account_balance,currency
ACC00286,Robin Parker,Fixed Deposit,New York,Debit,4229.5200000000004,20145.150000000001,INR
ACC00287,Kimberly Martinez,Savings,Houston,Credit,1758.3099999999999,73199.759999999995,USD
ACC00288,Gail Simmons,Recurring Deposit,Los Angeles,Credit,2907.4400000000001,91371.460000000006,EUR
ACC00289,Jessica Garcia,Recurring Deposit,New York,Credit,3188.0300000000002,60615.660000000003,GBP
ACC00290,Jose Ruiz,Current,San Antonio,Credit,2140.3400000000001,33522.830000000002,INR
ACC00291,Audrey Mccarthy,Current,Phoenix,Debit,2115.2399999999998,95573.649999999994,JPY
ACC00292,Steven Dorsey,Current,Phoenix,Credit,2621.1500000000001,19601.790000000001,JPY
ACC00293,James Jordan,Recurring Deposit,San Diego,Credit,3192.96,4127.4200000000001,GBP
ACC00294,Jennifer Gray,Recurring Deposit,San Diego,Credit,2246.21,58058.510000000002,USD
ACC00295,Gary Bruce,Fixed Deposit,Houston,Credit,886.19000000000005,25189.889999999999,JPY
ACC00296,Michael Walton,Savings,Chicago,Credit,971.59000000000003,37102.199999999997,GBP
ACC00297,Matthew Pearson,Savings,Chicago,Credit,270.05000000000001,58217.639999999999,INR
ACC00298,Adam Watson,Recurring Deposit,Los Angeles,Debit,3302.1700000000001,50363.68,INR
ACC00299,Lisa Hubbard,Savings,San Antonio,Credit,1327.27,31721.040000000001,USD
ACC00300,Raymond Rojas,Current,New York,Credit,3256.1399999999999,7248.3100000000004,GBP
ACC00301,Karla Roberts,Recurring Deposit,Houston,Credit,4874.3000000000002,93957.119999999995,JPY
ACC00302,Katelyn Garrett,Fixed Deposit,San Antonio,Debit,988.94000000000005,9743.6299999999992,EUR
ACC00303,Ryan Morrow,Savings,San Antonio,Credit,4109.5,35803.040000000001,INR
ACC00304,Ronald Lopez,Current,Chicago,Debit,1980.75,55805.610000000001,EUR
ACC00305,John Wells,Recurring Deposit,Philadelphia,Debit,4327.3000000000002,33377.809999999998,GBP
ACC00306,Ann Gonzalez,Current,Los Angeles,Credit,4570.0200000000004,99284.360000000001,INR
ACC00307,Johnny Smith,Savings,Chicago,Credit,1779.75,63870.040000000001,EUR
ACC00308,Melissa Chase,Current,San Antonio,Debit,609.00999999999999,54879.029999999999,EUR
ACC00309,Sheila Adams,Savings,New York,Debit,3812.98,63761.900000000001,INR
ACC00310,Jodi Hurley,Current,Chicago,Debit,1081.4200000000001,98333.380000000005,USD
ACC00311,Wendy Graham,Current,San Diego,Debit,1982.1600000000001,83142.369999999995,EUR
ACC00312,Michelle Shaw,Current,Philadelphia,Credit,2075.6100000000001,47851.470000000001,USD
ACC00313,Elizabeth Williams,Current,San Diego,Debit,817.83000000000004,57125.629999999997,EUR
ACC00314,Maria Peterson,Current,Philadelphia,Debit,3540.54,93298.589999999997,EUR
ACC00315,Katelyn Miller,Savings,Chicago,Debit,4370.2700000000004,79133.210000000006,INR
ACC00316,Amy Gilbert,Savings,Los Angeles,Credit,3227.3899999999999,75810.080000000002,INR
ACC00317,Amy Lawrence,Savings,Phoenix,Debit,4866.3900000000003,99835.610000000001,USD
ACC00318,Rachel Perez,Current,San Diego,Credit,2952.9299999999998,81911.809999999998,EUR
ACC00319,Mark Harris,Savings,Houston,Credit,1858.46,39260.190000000002,EUR
ACC00320,Scott Harris,Current,Phoenix,Credit,4732.8800000000001,94595.869999999995,GBP
ACC00321,Patricia Henderson,Savings,Phoenix,Debit,3782.9000000000001,44707.269999999997,EUR
ACC00322,Erin Wilson,Savings,Chicago,Debit,3178.25,54282.830000000002,USD
ACC00323,Lee Guzman,Savings,Philadelphia,Credit,3460.0300000000002,19698.919999999998,JPY
ACC00324,Jeremy Wells,Current,San Antonio,Credit,3701.98,90379.360000000001,EUR
ACC00325,Jerry Schroeder DDS,Fixed Deposit,San Diego,Credit,254.80000000000001,96778.479999999996,EUR
ACC00326,Connie Miller,Savings,Houston,Credit,3048.4899999999998,31246.52,INR
ACC00327,Mr. Jesse Ali PhD,Fixed Deposit,Los Angeles,Credit,3222.9699999999998,69066.149999999994,USD
ACC00328,Christopher Ellis,Recurring Deposit,Phoenix,Debit,3450.9699999999998,62808.309999999998,EUR
ACC00329,Robert Harper,Savings,San Antonio,Debit,3783.5799999999999,76902.059999999998,INR
ACC00330,Cynthia Reynolds,Fixed Deposit,New York,Credit,3813.8200000000002,32721.84,EUR
ACC00331,Donald Hess DDS,Savings,Chicago,Credit,244.05000000000001,48164.970000000001,INR
ACC00332,Richard Robinson,Current,Los Angeles,Debit,4161.21,58027.589999999997,INR
ACC00333,Jessica Miller,Current,Los Angeles,Debit,501.44,4699.3299999999999,GBP
ACC00334,Megan Nelson,Savings,Philadelphia,Debit,4147,13215.16,EUR
ACC00335,William Young,Current,Phoenix,Debit,4095.0700000000002,48179.699999999997,JPY
ACC00336,Amy Bowman,Recurring Deposit,Houston,Credit,2269.4499999999998,47590.43,EUR
ACC00337,Abigail Mccullough,Recurring Deposit,Los Angeles,Credit,1951.0699999999999,36640.190000000002,EUR
ACC00338,Shawn Wright,Current,New York,Debit,503.95999999999998,37018.110000000001,GBP
ACC00339,Makayla Williams,Savings,Philadelphia,Debit,3481.3600000000001,80217.710000000006,INR
ACC00340,Nicholas Martinez,Fixed Deposit,Philadelphia,Credit,4917.0799999999999,83802.190000000002,JPY
ACC00341,Kevin Anderson,Savings,New York,Debit,2989.5799999999999,66258.570000000007,INR
ACC00342,Felicia Ray,Savings,San Antonio,Credit,3006.5300000000002,87395.720000000001,JPY
ACC00343,Eric Boone,Savings,New York,Debit,1589.72,7471.6000000000004,EUR
ACC00344,Jerry Richardson,Current,New York,Debit,3054.48,47499.519999999997,INR
ACC00345,John Brown,Current,Los Angeles,Credit,3157.5100000000002,81173.690000000002,JPY
ACC00346,Grace Bautista,Current,Los Angeles,Credit,355.19999999999999,80689.080000000002,GBP
ACC00347,Rebecca Santana,Recurring Deposit,Phoenix,Credit,2047.8499999999999,93692.25,EUR
ACC00348,Olivia Carpenter,Recurring Deposit,New York,Credit,2227.48,26089.919999999998,JPY
ACC00349,Christopher Williams,Savings,Los Angeles,Debit,2359.5999999999999,55184.989999999998,EUR
ACC00350,Jessica Gaines,Current,San Diego,Credit,2421.9299999999998,27103.599999999999,USD
ACC00351,Frederick Reed,Current,Houston,Debit,988.25999999999999,88658.100000000006,JPY
ACC00352,Jeremiah Martin,Current,San Diego,Credit,2500.9400000000001,90247.300000000003,GBP
ACC00353,Gerald Cooke,Recurring Deposit,Chicago,Credit,887.95000000000005,51531.129999999997,GBP
ACC00354,Sara Mcmillan,Current,Houston,Debit,4428.6599999999999,21794.560000000001,EUR
ACC00355,Elizabeth Wong,Fixed Deposit,San Diego,Debit,4140.6000000000004,62318.660000000003,EUR
ACC00356,Shawn Moon,Fixed Deposit,San Diego,Debit,2496.1999999999998,23174.150000000001,USD
ACC00357,Antonio Bass,Current,Phoenix,Debit,4947.46,87931.259999999995,JPY
ACC00358,Jeffrey Booth,Recurring Deposit,Chicago,Debit,166.56,61195.959999999999,USD
ACC00359,Kenneth Vazquez,Fixed Deposit,Phoenix,Credit,2529.3000000000002,81502.830000000002,EUR
ACC00360,Brenda Schmidt,Recurring Deposit,Chicago,Debit,2530.6399999999999,53470.160000000003,GBP
ACC00361,Michael Waters,Current,San Diego,Credit,4882.9799999999996,62295.339999999997,INR
ACC00362,Dr. Willie Joyce,Recurring Deposit,Houston,Debit,99.409999999999997,39753.370000000003,USD
ACC00363,Steven Jones,Recurring Deposit,Los Angeles,Credit,2726.27,84240.869999999995,JPY
ACC00364,Benjamin Fuller,Savings,Chicago,Debit,66.75,24408.009999999998,EUR
ACC00365,William Sanchez,Fixed Deposit,New York,Credit,2207.8099999999999,35058.879999999997,USD
ACC00366,Rodney Lawrence,Savings,Philadelphia,Credit,229.66999999999999,23279.68,EUR
ACC00367,Austin Jones,Savings,Houston,Credit,3672.8600000000001,94556.059999999998,JPY
ACC00368,Shawna Sparks,Current,Philadelphia,Credit,4193.8599999999997,93111.289999999994,INR
ACC00369,Patrick Castro,Fixed Deposit,Philadelphia,Debit,2243.9499999999998,66187.75,GBP
ACC00370,Tonya Ford,Savings,Phoenix,Credit,3557.4899999999998,19936.98,USD
ACC00371,Nicole Bennett,Recurring Deposit,Los Angeles,Debit,1473.8299999999999,24950.860000000001,INR
ACC00372,Steven Hall,Recurring Deposit,San Diego,Credit,2137.2800000000002,57806.709999999999,EUR
ACC00373,Christy Stephenson,Fixed Deposit,Houston,Debit,663.37,24847.490000000002,GBP
ACC00374,Danielle Warner,Fixed Deposit,San Diego,Credit,1941.01,94527.029999999999,INR
ACC00375,Colton Vazquez,Recurring Deposit,San Antonio,Debit,4649.3900000000003,20180.91,USD
ACC00376,William Cohen,Savings,Philadelphia,Credit,3639.9400000000001,61847.959999999999,GBP
ACC00377,Kelsey Wolfe,Savings,San Diego,Credit,1654.5799999999999,99256.080000000002,USD
ACC00378,Linda Gutierrez,Current,Los Angeles,Debit,3953.3800000000001,36010.480000000003,EUR
ACC00379,Stephen Burnett,Current,New York,Debit,3102.3000000000002,81958.759999999995,INR
ACC00380,Katherine Flores,Recurring Deposit,New York,Debit,3184.1199999999999,45011.419999999998,GBP
ACC00381,Barbara Clayton,Fixed Deposit,Houston,Debit,4402.0799999999999,67579.479999999996,EUR
ACC00382,Tabitha Miles,Savings,Chicago,Credit,882.44000000000005,29292.73,JPY
ACC00383,James Williams,Recurring Deposit,San Diego,Credit,3807.1599999999999,32079.369999999999,JPY
ACC00384,Melissa Cruz,Savings,New York,Debit,2553.1599999999999,64172.709999999999,GBP
ACC00385,Valerie Osborne,Savings,Chicago,Credit,826.73000000000002,3419.3000000000002,INR
ACC00386,Laura Foley,Fixed Deposit,Phoenix,Credit,443.33999999999997,51583.290000000001,GBP
ACC00387,Brittany Curry,Recurring Deposit,New York,Credit,3320.98,69600.210000000006,EUR
ACC00388,Michael Leonard,Recurring Deposit,New York,Debit,3126.8299999999999,47661.830000000002,GBP
ACC00389,Emily Santos,Fixed Deposit,New York,Debit,304.08999999999997,92937.509999999995,JPY
ACC00390,Connor Burke,Current,San Diego,Credit,3619.8699999999999,88331.149999999994,INR
ACC00391,Jeffery Green,Savings,New York,Debit,2549.8499999999999,92381.460000000006,INR
ACC00392,Rebecca Mayer,Fixed Deposit,San Antonio,Credit,2797.6900000000001,27467.130000000001,EUR
ACC00393,Katherine Mclean,Recurring Deposit,Phoenix,Debit,2602.8099999999999,53707.019999999997,EUR
ACC00394,Angela Powell,Fixed Deposit,Los Angeles,Credit,1168.74,743.88,USD
ACC00395,David Martinez,Current,New York,Debit,3194.0599999999999,27327.029999999999,EUR
ACC00396,Richard Bryant,Current,Phoenix,Debit,938.54999999999995,57582.959999999999,EUR
ACC00397,Louis Chaney,Current,Phoenix,Credit,480.06999999999999,5300,GBP
ACC00398,Thomas Hall,Current,Houston,Credit,546.26999999999998,24654.220000000001,USD
ACC00399,Beth Parker,Recurring Deposit,Houston,Debit,3049.4299999999998,1592.23,INR
ACC00400,Anita Lopez,Savings,San Diego,Debit,486.94,75343.429999999993,EUR
ACC00401,Leslie Young,Current,Philadelphia,Credit,930.25,93663.119999999995,INR
ACC00402,Maureen Burke,Current,Phoenix,Credit,2771.1599999999999,6409.0100000000002,JPY
ACC00403,Dylan Ortiz,Recurring Deposit,Phoenix,Credit,2925.96,76640.070000000007,EUR
ACC00404,Alice Dunlap,Savings,San Diego,Debit,3847,96257.940000000002,USD
ACC00405,Tiffany Garcia,Recurring Deposit,Chicago,Credit,3556.5599999999999,32028.509999999998,EUR
ACC00406,Erica Fernandez,Current,New York,Credit,1621.9100000000001,9182.8500000000004,USD
ACC00407,Christopher Gibson,Fixed Deposit,San Antonio,Debit,698.41999999999996,65707.75,GBP
ACC00408,Jesus Moon,Fixed Deposit,New York,Credit,1782.9200000000001,69242.070000000007,GBP
ACC00409,Erika Ramirez,Fixed Deposit,Chicago,Debit,1592.1500000000001,68143.25,GBP
ACC00410,Glenn Morrow DDS,Savings,San Antonio,Credit,3414.3499999999999,9480.5699999999997,JPY
ACC00411,Amanda Smith,Savings,Los Angeles,Debit,3370.0500000000002,26010.419999999998,USD
ACC00412,Rebecca Wade,Savings,San Diego,Credit,4916.8400000000001,74246.270000000004,JPY
ACC00413,Karen Bowers,Fixed Deposit,San Diego,Credit,2966.4200000000001,2523.0500000000002,GBP
ACC00414,Christopher Roth,Fixed Deposit,Houston,Debit,2570.4899999999998,67861.550000000003,GBP
ACC00415,Ivan Sanders,Current,San Diego,Credit,3705.73,41503.940000000002,GBP
ACC00416,Michelle Campbell,Savings,San Diego,Credit,1005.24,51291.360000000001,INR
ACC00417,Larry Owens,Savings,Chicago,Debit,244.11000000000001,41587.190000000002,JPY
ACC00418,Tanya Ramirez,Savings,Philadelphia,Debit,1716.9400000000001,5394.3299999999999,JPY
ACC00419,Tammie Mclaughlin,Fixed Deposit,Chicago,Debit,3608.23,91112.970000000001,GBP
ACC00420,Hailey Kaufman,Current,Los Angeles,Debit,1521.23,58893.699999999997,USD
ACC00421,Jeff Simpson,Fixed Deposit,Houston,Credit,3223.8299999999999,53203.279999999999,EUR
ACC00422,Thomas Porter,Savings,Los Angeles,Credit,542.14999999999998,80745.860000000001,INR
ACC00423,James Morton,Recurring Deposit,New York,Debit,4977.8999999999996,29972.41,EUR
ACC00424,Nathan Snow,Current,Phoenix,Debit,2999.3099999999999,11061.27,GBP
ACC00425,Brett Martinez,Current,New York,Credit,1953.3900000000001,9267.8400000000001,USD
ACC00426,Cody Nolan,Fixed Deposit,Chicago,Debit,3908.4200000000001,45897.279999999999,EUR
ACC00427,Daniel Hayes,Savings,Philadelphia,Debit,11.449999999999999,67643.339999999997,INR
ACC00428,George Edwards,Recurring Deposit,San Diego,Debit,1540.72,97954.350000000006,JPY
ACC00429,Yvonne Robinson,Fixed Deposit,San Antonio,Debit,3187.6399999999999,91948.720000000001,INR
ACC00430,Shannon Hull,Current,Philadelphia,Debit,1858.99,63814.330000000002,USD
ACC00431,Tracy Johnson,Fixed Deposit,Los Angeles,Credit,3547.0799999999999,73830.899999999994,JPY
ACC00432,Melissa Walsh,Current,Chicago,Debit,1866.79,88706.589999999997,EUR
ACC00433,David James,Recurring Deposit,Houston,Credit,2981.5700000000002,58026.260000000002,JPY
ACC00434,Stephen Swanson,Recurring Deposit,Los Angeles,Debit,1559.72,9540.4500000000007,GBP
ACC00435,Anna Saunders,Fixed Deposit,Philadelphia,Credit,602.65999999999997,74345.309999999998,GBP
ACC00436,Eddie Mitchell,Current,San Diego,Credit,1826.1500000000001,60132.32,GBP
ACC00437,Crystal Dudley,Current,Houston,Credit,4595.2600000000002,64355.309999999998,EUR
ACC00438,Dr. Gerald Mueller,Savings,Los Angeles,Debit,416.10000000000002,82198.289999999994,USD
ACC00439,Brianna Williams,Recurring Deposit,Phoenix,Credit,3414.73,16321.870000000001,INR
ACC00440,Michael Peterson,Current,Philadelphia,Credit,2664.0999999999999,89070.820000000007,INR
ACC00441,Taylor Williams,Current,Los Angeles,Credit,3079.9400000000001,35883.25,EUR
ACC00442,David Trujillo,Recurring Deposit,Los Angeles,Credit,1146.9400000000001,3047.98,GBP
ACC00443,Betty Buchanan,Fixed Deposit,Houston,Debit,3130.9499999999998,20675.459999999999,GBP
ACC00444,Christopher Ferrell,Current,Houston,Debit,1062.98,61573.25,USD
ACC00445,Janice Wolfe,Current,Philadelphia,Credit,1970.29,70391.990000000005,INR
ACC00446,Stanley Walker,Recurring Deposit,San Antonio,Credit,186.97,7524.79,GBP
ACC00447,Brian Allen,Recurring Deposit,Philadelphia,Debit,312.11000000000001,66509.270000000004,EUR
ACC00448,Morgan Kelly,Savings,San Diego,Credit,2826.6199999999999,98827.339999999997,JPY
ACC00449,Kathryn Morris,Current,Los Angeles,Debit,3518.7199999999998,58508.330000000002,INR
ACC00450,Diane Obrien,Recurring Deposit,New York,Credit,1898.9400000000001,52545.050000000003,JPY
ACC00451,Steven Macdonald,Recurring Deposit,Phoenix,Credit,2728.23,21673.860000000001,JPY
ACC00452,Samantha Miller,Savings,Los Angeles,Debit,4060.23,18453.759999999998,EUR
ACC00453,Ernest Anderson,Fixed Deposit,San Diego,Debit,3349.5300000000002,27937.16,EUR
ACC00454,Gregory Nelson,Current,Los Angeles,Credit,4155.7700000000004,96389.979999999996,INR
ACC00455,Lance Miller,Current,Chicago,Debit,3917.75,74705.089999999997,JPY
ACC00456,William Moore,Savings,Houston,Debit,1343.28,55896.900000000001,INR
ACC00457,John Hernandez,Current,Philadelphia,Credit,3655.1999999999998,81250.300000000003,GBP
ACC00458,Brent Higgins,Savings,Phoenix,Credit,4000.0300000000002,20141.25,USD
ACC00459,Edward Flynn,Savings,Phoenix,Debit,4817.5799999999999,71270.589999999997,INR
ACC00460,Edward Booth,Current,New York,Debit,1957.21,1978.8800000000001,EUR
ACC00461,Teresa Chapman,Savings,San Antonio,Credit,1510.27,10411.01,EUR
ACC00462,Tammy Cross,Savings,Los Angeles,Credit,3587.6900000000001,24641.860000000001,GBP
ACC00463,Christopher Moore,Recurring Deposit,Los Angeles,Credit,154.59,46668.730000000003,GBP
ACC00464,Christopher Clark,Current,Philadelphia,Credit,4778.1700000000001,4046.3000000000002,USD
ACC00465,Amanda Johnson,Current,Chicago,Credit,585.88,85273.279999999999,EUR
ACC00466,Colin Bradley,Recurring Deposit,Philadelphia,Credit,1704.99,71729.789999999994,INR
ACC00467,Julie Ray MD,Fixed Deposit,Chicago,Credit,4774.8400000000001,47401.239999999998,JPY
ACC00468,Brandi Austin,Current,Los Angeles,Debit,1170.72,7697.21,EUR
ACC00469,Anthony Thomas,Recurring Deposit,San Antonio,Credit,1541.5799999999999,10489.950000000001,USD
ACC00470,Brandon Morse,Savings,San Diego,Credit,3744.0799999999999,85246.809999999998,USD
ACC00471,Robert Bryant,Savings,Philadelphia,Credit,3412.6500000000001,47542.699999999997,GBP
ACC00472,Eric Curry,Fixed Deposit,New York,Credit,602.38,39504.75,JPY
ACC00473,James Wells,Fixed Deposit,Philadelphia,Credit,262.06999999999999,63433.650000000001,JPY
ACC00474,Sarah Stewart,Savings,Houston,Debit,882.12,19394.73,JPY
ACC00475,Kenneth Frazier,Current,Chicago,Debit,2468.2800000000002,64163.199999999997,JPY
ACC00476,Cheryl Forbes,Current,San Antonio,Credit,4618.1800000000003,65348.18,INR
ACC00477,Sean Weber,Current,New York,Credit,561.09000000000003,20839.68,EUR
ACC00478,Dean Murphy,Current,Phoenix,Debit,983.34000000000003,27660.759999999998,GBP
ACC00479,Katherine Harvey,Recurring Deposit,Los Angeles,Credit,1031.5999999999999,70828.839999999997,JPY
ACC00480,Nathan Herrera,Current,San Antonio,Debit,674.39999999999998,23620.23,GBP
ACC00481,Robert Davis,Fixed Deposit,Chicago,Debit,3845.54,92210.789999999994,JPY
ACC00482,Ricky Stewart,Current,Phoenix,Credit,1947.77,422.37,INR
ACC00483,Nicole Lewis MD,Current,Los Angeles,Credit,3405.5100000000002,75131.570000000007,INR
ACC00484,Allen Rogers,Savings,Houston,Debit,2147.6799999999998,81669.050000000003,INR
ACC00485,Angela Cantu MD,Recurring Deposit,Phoenix,Debit,44.939999999999998,563.14999999999998,USD
ACC00486,Lisa Bennett,Current,San Antonio,Credit,2770.5599999999999,83103.520000000004,JPY
ACC00487,Samuel Russell,Fixed Deposit,San Antonio,Credit,3435.77,2208.23,USD
ACC00488,Rebecca Horton,Fixed Deposit,Houston,Debit,3795.02,10823.85,GBP
ACC00489,Hannah Rhodes,Savings,San Antonio,Debit,2958.1300000000001,70898.139999999999,EUR
ACC00490,Jessica Green,Recurring Deposit,San Diego,Credit,3317.5599999999999,92730.770000000004,GBP
ACC00491,Jonathan Murphy,Fixed Deposit,Chicago,Debit,1319.0599999999999,12357.5,JPY
ACC00492,Jennifer Bruce,Savings,San Antonio,Debit,4574.9399999999996,6224.3400000000001,USD
ACC00493,Xavier Garcia,Fixed Deposit,Los Angeles,Debit,1918.77,34486.360000000001,JPY
ACC00494,James Flores,Fixed Deposit,San Diego,Credit,2348.4699999999998,72570.899999999994,USD
ACC00495,Eric Thompson,Recurring Deposit,Phoenix,Credit,55.850000000000001,93337.889999999999,JPY
ACC00496,Brandy Solis,Current,Los Angeles,Credit,2818.29,975.74000000000001,USD
ACC00497,Dakota Hale,Current,Phoenix,Credit,1015.49,58387.589999999997,JPY
ACC00498,David Morris,Recurring Deposit,New York,Credit,3370.29,93018.610000000001,USD
ACC00499,Shelby Smith,Recurring Deposit,Houston,Debit,379.74000000000001,24123.43,INR
ACC00500,Leonard Nguyen,Recurring Deposit,Chicago,Debit,3152.5900000000001,89571.179999999993,USD
ACC00501,Meagan Monroe,Current,New York,Credit,83.939999999999998,46633.370000000003,INR
ACC00502,Hannah Lucero,Recurring Deposit,New York,Credit,2057.1700000000001,37486.489999999998,JPY
ACC00503,Cassie Moore,Fixed Deposit,Houston,Credit,3329.48,23891.27,JPY
ACC00504,Jeanette Miller,Recurring Deposit,Philadelphia,Debit,1272.76,71994.910000000003,GBP
ACC00505,Jacob Velazquez,Savings,New York,Debit,833.97000000000003,70994.960000000006,INR
ACC00506,Wanda Knight,Current,Philadelphia,Credit,4054.6599999999999,68811.610000000001,USD
ACC00507,Thomas Boyd,Fixed Deposit,Houston,Credit,2398.79,75620.559999999998,INR
