account_id,customer_name,account_type,branch,transaction_type,transaction_amount,account_balance,currency,transaction_date,year,month,month_name,day,weekday,transaction_direction,transaction_category,net_amount
ACC00175,Joseph Flowers,Savings,Phoenix,Debit,5214.34,52814.05,JPY,2022-04-18,2022,4,April,18,Monday,Outflow,Shopping,-5214.34
ACC00176,Richard Lynn,Recurring Deposit,Phoenix,Credit,5279.32,58832.56,GBP,2024-09-18,2024,9,September,18,Wednesday,Inflow,Food,5279.32
ACC00177,Jesus Smith,Recurring Deposit,Houston,Debit,2845.53,18474.6,GBP,2022-01-29,2022,1,January,29,Saturday,Outflow,Food,-2188.87
ACC00178,Tamara Carlson,Recurring Deposit,Philadelphia,Debit,3991.83,4914.24,JPY,2022-04-25,2022,4,April,25,Monday,Outflow,Transfer,-3991.83
ACC00179,Steven James,Current,Houston,Debit,3633.86,9694.06,GBP,2023-07-01,2023,7,July,1,Saturday,Outflow,Shopping,-2795.28
ACC00180,Craig Baker,Fixed Deposit,Phoenix,Credit,940.59,60021.87,EUR,2024-03-25,2024,3,March,25,Monday,Inflow,Food,940.59
ACC00181,Mark Bridges,Savings,Chicago,Credit,9893.12,79270.03,GBP,2023-11-03,2023,11,November,3,Friday,Inflow,Food,4946.56
ACC00182,Richard Simmons,Recurring Deposit,Phoenix,Credit,12047.44,35576.53,USD,2023-10-01,2023,10,October,1,Sunday,Inflow,Food,4633.63
ACC00183,Kathleen Herrera,Savings,Philadelphia,Debit,3037.33,78821.22,INR,2022-03-12,2022,3,March,12,Saturday,Outflow,Transfer,-2336.41
ACC00184,Chelsea Escobar,Fixed Deposit,Philadelphia,Debit,16589.25,41946.55,JPY,2023-01-29,2023,1,January,29,Sunday,Outflow,Shopping,-12760.96
ACC00185,Lori Morales,Recurring Deposit,Phoenix,Credit,8709.58,73330.09,USD,2023-09-02,2023,9,September,2,Saturday,Inflow,Bills,3349.84
ACC00186,Stephen Melendez,Current,Los Angeles,Debit,476.26,15174.4,EUR,2023-09-01,2023,9,September,1,Friday,Outflow,Transfer,-476.26
ACC00187,Erika Sanford,Savings,Phoenix,Debit,6871.33,84290.22,GBP,2023-06-22,2023,6,June,22,Thursday,Outflow,Shopping,-6871.33
ACC00188,Melissa Davis,Current,Phoenix,Debit,7554.39,5219.29,INR,2022-06-25,2022,6,June,25,Saturday,Outflow,Salary,-5811.07
ACC00189,Roy Mclean,Fixed Deposit,Philadelphia,Debit,6294.32,89197.25,GBP,2022-01-13,2022,1,January,13,Thursday,Outflow,Shopping,-6294.32
ACC00190,Brandon Wilkinson,Fixed Deposit,Phoenix,Credit,2758.24,615.52,USD,2023-11-01,2023,11,November,1,Wednesday,Inflow,Transfer,1379.12
ACC00191,Julie Rodriguez,Fixed Deposit,Phoenix,Credit,3913.59,84772.88,EUR,2022-08-12,2022,8,August,12,Friday,Inflow,Food,3913.59
ACC00192,Dr. Alison Byrd,Current,Phoenix,Debit,4298.68,16072.37,EUR,2023-04-29,2023,4,April,29,Saturday,Outflow,Bills,-3306.68
ACC00193,Rebecca Buck,Savings,Philadelphia,Debit,2904.25,51471.04,EUR,2022-07-13,2022,7,July,13,Wednesday,Outflow,Bills,-2904.25
ACC00194,Robert Ortiz,Recurring Deposit,Phoenix,Debit,8121.74,80436.76,USD,2022-05-05,2022,5,May,5,Thursday,Outflow,Food,-8121.74
ACC00195,Dr. Martin Harris DDS,Current,Houston,Credit,8801.6,99920.6,INR,2023-06-03,2023,6,June,3,Saturday,Inflow,Shopping,3385.23
ACC00196,Jennifer Tran,Recurring Deposit,Chicago,Credit,2403.89,96479.09,JPY,2022-11-08,2022,11,November,8,Tuesday,Inflow,Shopping,2403.89
ACC00197,Kristi Mcintosh,Savings,Philadelphia,Debit,2384.19,94916.15,INR,2023-07-21,2023,7,July,21,Friday,Outflow,Food,-2384.19
ACC00198,Natasha Rogers,Recurring Deposit,Phoenix,Debit,1667.2,23187.02,EUR,2023-12-31,2023,12,December,31,Sunday,Outflow,Bills,-1282.46
ACC00199,Jocelyn Hunter,Recurring Deposit,Phoenix,Debit,3639.01,59192.07,GBP,2023-06-02,2023,6,June,2,Friday,Outflow,Transfer,-3639.01
ACC00200,Casey Small,Recurring Deposit,Phoenix,Debit,8543.7,17434.95,INR,2022-09-21,2022,9,September,21,Wednesday,Outflow,Bills,-8543.7
ACC00201,Amy Johns,Fixed Deposit,Phoenix,Debit,3336.59,68358.96,JPY,2024-04-20,2024,4,April,20,Saturday,Outflow,Shopping,-2566.61
ACC00202,Austin Thomas,Fixed Deposit,Phoenix,Credit,4076.69,2829.77,USD,2023-08-10,2023,8,August,10,Thursday,Inflow,Food,4076.69
ACC00203,Mrs. Alicia Cox,Fixed Deposit,Phoenix,Credit,5736.64,89923.05,INR,2022-08-04,2022,8,August,4,Thursday,Inflow,Food,2868.32
ACC00204,Heather Thornton,Savings,Chicago,Debit,3115.34,1904.35,INR,2022-11-22,2022,11,November,22,Tuesday,Outflow,Shopping,-3115.34
ACC00205,Shane Romero,Savings,Phoenix,Debit,5993.18,77032.65,GBP,2023-07-06,2023,7,July,6,Thursday,Outflow,Transfer,-5993.18
ACC00206,Matthew Davidson,Savings,Phoenix,Credit,1266.66,58402.21,GBP,2023-11-27,2023,11,November,27,Monday,Inflow,Transfer,1266.66
ACC00207,John Fox,Savings,Phoenix,Credit,789.55,44143.5,JPY,2023-08-15,2023,8,August,15,Tuesday,Inflow,Shopping,789.55
ACC00208,Amy Munoz,Current,Phoenix,Debit,8941.97,18977.34,EUR,2022-12-10,2022,12,December,10,Saturday,Outflow,Shopping,-6878.44
ACC00209,Daniel Jackson,Fixed Deposit,Phoenix,Credit,2139.48,60201.45,USD,2023-05-23,2023,5,May,23,Tuesday,Inflow,Bills,2139.48
ACC00210,Michaela Bell,Savings,Houston,Credit,2427.35,10930.33,JPY,2022-11-10,2022,11,November,10,Thursday,Inflow,Bills,2427.35
ACC00211,Jonathan Ramirez,Current,Phoenix,Debit,14572.72,66262.6,USD,2022-12-13,2022,12,December,13,Tuesday,Outflow,Bills,-14572.72
ACC00212,John Bennett,Current,San Diego,Debit,5785.69,40798.15,JPY,2024-08-27,2024,8,August,27,Tuesday,Outflow,Salary,-5785.69
ACC00213,Sharon Yates,Savings,New York,Debit,1562.71,38688.31,USD,2024-04-01,2024,4,April,1,Monday,Outflow,Food,-1562.71
ACC00214,Kurt Hall,Recurring Deposit,Phoenix,Credit,9372.06,59547.47,INR,2022-01-09,2022,1,January,9,Sunday,Inflow,Transfer,7209.28
ACC00215,Jared Thompson,Fixed Deposit,Phoenix,Debit,5880.1,80119.84,GBP,2024-03-29,2024,3,March,29,Friday,Outflow,Food,-5880.1
ACC00216,Mary Parsons,Fixed Deposit,Houston,Credit,46.13,36136.25,USD,2023-10-12,2023,10,October,12,Thursday,Inflow,Shopping,46.13
ACC00217,Austin Pennington,Fixed Deposit,Phoenix,Credit,4862.57,5037.03,EUR,2023-07-15,2023,7,July,15,Saturday,Inflow,Transfer,3740.44
ACC00218,Colin Smith Jr.,Recurring Deposit,Phoenix,Debit,1327.16,614.12,EUR,2023-11-01,2023,11,November,1,Wednesday,Outflow,Shopping,-1327.16
ACC00219,Stephanie Dickerson,Fixed Deposit,Houston,Debit,3110.32,19772.44,GBP,2022-09-22,2022,9,September,22,Thursday,Outflow,Food,-3110.32
ACC00220,Lisa Morgan,Savings,Phoenix,Debit,12919.31,65401.75,GBP,2023-01-13,2023,1,January,13,Friday,Outflow,Food,-12919.31
ACC00221,Michael Myers,Current,San Diego,Debit,6170.18,82385.8,GBP,2024-06-12,2024,6,June,12,Wednesday,Outflow,Bills,-6170.18
ACC00222,Thomas Owen,Current,Phoenix,Debit,6752.32,68593.58,EUR,2024-03-04,2024,3,March,4,Monday,Outflow,Food,-6752.32
ACC00223,Susan White,Current,Chicago,Credit,3734.78,73863.31,JPY,2022-06-11,2022,6,June,11,Saturday,Inflow,Shopping,2872.91
ACC00224,Haley Norman,Current,Phoenix,Debit,6773.75,40291.97,EUR,2022-01-27,2022,1,January,27,Thursday,Outflow,Shopping,-6773.75
ACC00225,Jerry Skinner,Fixed Deposit,Phoenix,Credit,1795.8,76334.67,GBP,2024-11-07,2024,11,November,7,Thursday,Inflow,Salary,1795.8
ACC00226,Brian Ryan,Fixed Deposit,Phoenix,Credit,4816.33,52174.69,EUR,2024-11-30,2024,11,November,30,Saturday,Inflow,Food,3704.87
ACC00227,Erin Estes,Recurring Deposit,Phoenix,Debit,5974.17,17285.67,USD,2024-05-21,2024,5,May,21,Tuesday,Outflow,Bills,-5974.17
ACC00228,Roger Mcbride,Current,San Diego,Debit,5847.8,67549.42,JPY,2022-01-18,2022,1,January,18,Tuesday,Outflow,Shopping,-5847.8
ACC00229,Steven Stewart,Savings,Houston,Debit,842.58,43994.24,EUR,2022-07-08,2022,7,July,8,Friday,Outflow,Bills,-842.58
ACC00230,Bryce Grimes,Savings,Phoenix,Debit,11106.05,59189.39,JPY,2022-07-19,2022,7,July,19,Tuesday,Outflow,Food,-11106.05
ACC00231,Nicholas Sloan,Fixed Deposit,Los Angeles,Debit,1503.68,93988.74,USD,2023-05-01,2023,5,May,1,Monday,Outflow,Bills,-1503.68
ACC00232,Dr. Michael West,Savings,Phoenix,Debit,16281.64,58148.6,JPY,2024-12-12,2024,12,December,12,Thursday,Outflow,Bills,-16281.64
ACC00233,Michael Torres,Savings,Chicago,Debit,6098.55,33251.35,EUR,2022-03-21,2022,3,March,21,Monday,Outflow,Food,-6098.55
ACC00234,Christopher Edwards,Savings,Los Angeles,Debit,5739.72,32559.64,USD,2024-03-04,2024,3,March,4,Monday,Outflow,Salary,-5739.72
ACC00235,Laura Lawson,Current,Phoenix,Credit,4223.08,13610.23,GBP,2022-09-04,2022,9,September,4,Sunday,Inflow,Transfer,1624.26
ACC00236,Jacob Carter,Recurring Deposit,Phoenix,Debit,2215.73,52957.31,JPY,2022-02-25,2022,2,February,25,Friday,Outflow,Food,-2215.73
ACC00237,Andrea Smith,Savings,Chicago,Credit,10517.87,63900.54,INR,2022-07-08,2022,7,July,8,Friday,Inflow,Bills,10517.87
ACC00238,John Phillips DDS,Current,Phoenix,Credit,9621.43,24949.77,GBP,2022-09-21,2022,9,September,21,Wednesday,Inflow,Bills,9621.43
ACC00239,Robert Davis,Fixed Deposit,Phoenix,Debit,3817.93,15017.67,JPY,2024-01-07,2024,1,January,7,Sunday,Outflow,Food,-2936.87
ACC00240,Jeffrey Gallegos,Current,Phoenix,Credit,2743.52,36758.98,GBP,2024-08-23,2024,8,August,23,Friday,Inflow,Shopping,2743.52
ACC00241,Clifford Hicks,Fixed Deposit,Phoenix,Debit,2808.0,87714.9,INR,2023-12-05,2023,12,December,5,Tuesday,Outflow,Transfer,-2808.0
ACC00242,Alexis Smith,Current,Phoenix,Debit,7242.92,15949.47,EUR,2024-04-19,2024,4,April,19,Friday,Outflow,Bills,-7242.92
ACC00243,Monique Stone,Savings,Houston,Debit,8799.0,56152.02,JPY,2023-08-05,2023,8,August,5,Saturday,Outflow,Transfer,-6768.46
ACC00244,Brian Collins,Current,Phoenix,Debit,4439.44,37182.13,JPY,2023-06-02,2023,6,June,2,Friday,Outflow,Bills,-4439.44
ACC00245,Valerie Clayton,Current,Phoenix,Credit,4852.16,92813.69,EUR,2023-06-18,2023,6,June,18,Sunday,Inflow,Food,3732.43
ACC00246,Martha Miller,Recurring Deposit,San Antonio,Debit,2910.42,74435.08,USD,2023-04-18,2023,4,April,18,Tuesday,Outflow,Food,-2910.42
ACC00247,Michael Ray,Current,Philadelphia,Debit,15443.47,83648.85,JPY,2023-08-30,2023,8,August,30,Wednesday,Outflow,Bills,-15443.47
ACC00248,Kevin Donaldson,Current,Phoenix,Debit,1226.3,30168.91,GBP,2023-12-02,2023,12,December,2,Saturday,Outflow,Bills,-943.31
ACC00249,Mark Medina,Savings,Philadelphia,Debit,2452.82,32454.44,JPY,2023-08-04,2023,8,August,4,Friday,Outflow,Food,-2452.82
ACC00250,Elizabeth Stevens,Fixed Deposit,San Diego,Debit,5483.18,25374.32,JPY,2023-07-23,2023,7,July,23,Sunday,Outflow,Bills,-4217.83
ACC00251,Mario Barnett,Savings,Philadelphia,Credit,759.72,95059.31,GBP,2023-10-27,2023,10,October,27,Friday,Inflow,Salary,759.72
ACC00252,Joanna Walker,Current,New York,Debit,2092.62,25740.07,USD,2022-06-02,2022,6,June,2,Thursday,Outflow,Salary,-2092.62
ACC00253,Jason Rowe,Fixed Deposit,Phoenix,Debit,12809.79,70482.73,USD,2024-06-04,2024,6,June,4,Tuesday,Outflow,Food,-12809.79
ACC00254,Maria Gonzalez,Fixed Deposit,Chicago,Credit,16795.87,67898.57,GBP,2023-11-04,2023,11,November,4,Saturday,Inflow,Food,6459.95
ACC00255,Charles Long,Recurring Deposit,San Diego,Credit,2078.32,56970.14,USD,2022-12-29,2022,12,December,29,Thursday,Inflow,Transfer,2078.32
ACC00256,Becky Davis,Recurring Deposit,Chicago,Debit,2025.23,66838.33,EUR,2024-10-28,2024,10,October,28,Monday,Outflow,Transfer,-2025.23
ACC00257,Harold Bell,Current,Phoenix,Debit,1235.84,99388.43,EUR,2022-05-21,2022,5,May,21,Saturday,Outflow,Shopping,-950.65
ACC00258,Kyle Morales,Current,Phoenix,Debit,3028.69,73078.35,JPY,2022-11-13,2022,11,November,13,Sunday,Outflow,Salary,-2329.76
ACC00259,Philip Lyons,Savings,Los Angeles,Debit,5027.69,51838.95,EUR,2023-01-27,2023,1,January,27,Friday,Outflow,Food,-5027.69
ACC00260,James Morris,Recurring Deposit,Phoenix,Credit,5749.91,60471.77,JPY,2022-08-28,2022,8,August,28,Sunday,Inflow,Food,4423.01
ACC00261,Dave Romero,Recurring Deposit,Los Angeles,Debit,3162.47,93490.65,JPY,2023-05-21,2023,5,May,21,Sunday,Outflow,Food,-2432.67
ACC00262,Thomas Riddle,Savings,Phoenix,Debit,1483.87,32904.29,JPY,2023-09-21,2023,9,September,21,Thursday,Outflow,Food,-1483.87
ACC00263,Adam Brooks,Current,Houston,Credit,2879.78,1409.48,INR,2024-05-22,2024,5,May,22,Wednesday,Inflow,Transfer,2879.78
ACC00264,Emily Miles,Current,Phoenix,Debit,2829.6,80151.8,JPY,2022-01-27,2022,1,January,27,Thursday,Outflow,Bills,-2829.6
ACC00265,Alicia Wagner,Current,Chicago,Debit,5891.34,76755.97,USD,2024-06-17,2024,6,June,17,Monday,Outflow,Food,-5891.34
ACC00266,Amanda Brooks,Fixed Deposit,Phoenix,Debit,3965.22,48224.66,GBP,2024-03-11,2024,3,March,11,Monday,Outflow,Salary,-3965.22
ACC00267,Douglas Mayo,Current,Los Angeles,Debit,4651.74,4727.93,USD,2022-06-05,2022,6,June,5,Sunday,Outflow,Salary,-3578.26
ACC00268,Stephen Stewart,Fixed Deposit,Chicago,Debit,7682.35,49471.24,USD,2022-08-01,2022,8,August,1,Monday,Outflow,Food,-7682.35
ACC00269,Ashley Day,Savings,Phoenix,Debit,9562.41,89036.51,JPY,2022-06-29,2022,6,June,29,Wednesday,Outflow,Bills,-9562.41
ACC00270,Joseph Garrett,Fixed Deposit,Phoenix,Credit,4383.9,76259.81,INR,2024-03-07,2024,3,March,7,Thursday,Inflow,Bills,4383.9
ACC00271,Catherine Jordan,Current,San Antonio,Debit,5802.73,11122.43,INR,2022-04-03,2022,4,April,3,Sunday,Outflow,Bills,-4463.64
ACC00272,Rebecca Grant,Savings,Phoenix,Debit,3039.86,27489.59,USD,2024-04-08,2024,4,April,8,Monday,Outflow,Bills,-3039.86
ACC00273,Christopher Lee,Savings,Houston,Debit,1605.01,47868.48,USD,2023-10-24,2023,10,October,24,Tuesday,Outflow,Food,-1605.01
ACC00274,George Parker,Fixed Deposit,Phoenix,Debit,6222.48,99118.46,INR,2022-02-14,2022,2,February,14,Monday,Outflow,Shopping,-6222.48
ACC00275,Jennifer Simmons,Current,Phoenix,Debit,5402.41,7551.2,USD,2023-08-16,2023,8,August,16,Wednesday,Outflow,Salary,-5402.41
ACC00276,Jeffery Hernandez,Recurring Deposit,Los Angeles,Debit,3236.97,69975.17,EUR,2023-12-28,2023,12,December,28,Thursday,Outflow,Transfer,-3236.97
ACC00277,Susan Spencer,Savings,Phoenix,Debit,3974.37,71190.45,GBP,2023-06-26,2023,6,June,26,Monday,Outflow,Food,-3974.37
ACC00278,Brian Pennington,Recurring Deposit,Chicago,Debit,9537.91,18561.04,GBP,2022-05-22,2022,5,May,22,Sunday,Outflow,Food,-7336.85
ACC00279,Michelle Higgins,Savings,Phoenix,Debit,10642.18,98954.65,INR,2023-12-30,2023,12,December,30,Saturday,Outflow,Transfer,-8186.29
ACC00280,Lindsey Santos,Savings,Phoenix,Debit,255.85,41920.48,INR,2024-10-05,2024,10,October,5,Saturday,Outflow,Shopping,-196.81
ACC00281,Glenda Gross,Fixed Deposit,Phoenix,Debit,1962.2,4968.2,EUR,2024-05-27,2024,5,May,27,Monday,Outflow,Shopping,-1962.2
ACC00282,Brandon Hart,Savings,Houston,Credit,3228.8,88039.66,EUR,2023-09-20,2023,9,September,20,Wednesday,Inflow,Shopping,3228.8
ACC00283,Joshua Cochran,Recurring Deposit,Phoenix,Debit,1280.1,35023.99,INR,2022-02-22,2022,2,February,22,Tuesday,Outflow,Shopping,-1280.1
ACC00284,William Chase,Recurring Deposit,Phoenix,Credit,4052.98,65927.42,EUR,2022-05-23,2022,5,May,23,Monday,Inflow,Shopping,4052.98
ACC00285,Alyssa Ritter,Current,Phoenix,Debit,2052.19,61588.85,EUR,2022-02-02,2022,2,February,2,Wednesday,Outflow,Bills,-2052.19
ACC00286,Robin Parker,Fixed Deposit,Chicago,Credit,8309.86,20145.15,INR,2023-12-05,2023,12,December,5,Tuesday,Inflow,Food,4154.93
ACC00287,Kimberly Martinez,Savings,Chicago,Debit,2737.15,73199.76,USD,2023-07-22,2023,7,July,22,Saturday,Outflow,Transfer,-2105.5
ACC00288,Gail Simmons,Recurring Deposit,Phoenix,Debit,2836.83,91371.46,EUR,2022-01-09,2022,1,January,9,Sunday,Outflow,Transfer,-2182.18
ACC00289,Jessica Garcia,Recurring Deposit,Phoenix,Credit,4131.45,60615.66,GBP,2022-05-12,2022,5,May,12,Thursday,Inflow,Transfer,4131.45
ACC00290,Jose Ruiz,Current,Phoenix,Debit,8335.54,33522.83,INR,2023-08-06,2023,8,August,6,Sunday,Outflow,Transfer,-6411.95
ACC00291,Audrey Mccarthy,Current,Chicago,Credit,13471.69,95573.65,JPY,2022-09-04,2022,9,September,4,Sunday,Inflow,Bills,5181.42
ACC00292,Steven Dorsey,Current,Phoenix,Credit,3250.11,19601.79,JPY,2024-12-20,2024,12,December,20,Friday,Inflow,Food,3250.11
ACC00293,James Jordan,Recurring Deposit,Phoenix,Debit,526.49,4127.42,GBP,2023-02-24,2023,2,February,24,Friday,Outflow,Food,-526.49
ACC00294,Jennifer Gray,Recurring Deposit,Chicago,Debit,2137.83,58058.51,USD,2022-09-21,2022,9,September,21,Wednesday,Outflow,Food,-2137.83
ACC00295,Gary Bruce,Fixed Deposit,Los Angeles,Credit,1944.57,25189.89,JPY,2023-08-25,2023,8,August,25,Friday,Inflow,Shopping,1944.57
ACC00296,Michael Walton,Savings,San Diego,Debit,5636.05,37102.2,GBP,2024-12-04,2024,12,December,4,Wednesday,Outflow,Shopping,-5636.05
ACC00297,Matthew Pearson,Savings,Phoenix,Debit,3757.13,58217.64,INR,2022-09-27,2022,9,September,27,Tuesday,Outflow,Transfer,-3757.13
ACC00298,Adam Watson,Recurring Deposit,Phoenix,Credit,3862.47,50363.68,INR,2023-04-13,2023,4,April,13,Thursday,Inflow,Shopping,3862.47
ACC00299,Lisa Hubbard,Savings,Phoenix,Debit,1672.1,31721.04,USD,2023-08-07,2023,8,August,7,Monday,Outflow,Shopping,-1672.1
ACC00300,Raymond Rojas,Current,Phoenix,Credit,8409.44,7248.31,GBP,2023-01-11,2023,1,January,11,Wednesday,Inflow,Bills,8409.44
ACC00301,Karla Roberts,Recurring Deposit,Chicago,Credit,3842.9,93957.12,JPY,2023-07-18,2023,7,July,18,Tuesday,Inflow,Food,3842.9
ACC00302,Katelyn Garrett,Fixed Deposit,Phoenix,Debit,1583.22,9743.63,EUR,2023-11-24,2023,11,November,24,Friday,Outflow,Transfer,-1583.22
ACC00303,Ryan Morrow,Savings,Phoenix,Debit,1686.95,35803.04,INR,2024-08-02,2024,8,August,2,Friday,Outflow,Shopping,-1686.95
ACC00304,Ronald Lopez,Current,Phoenix,Debit,4267.27,55805.61,EUR,2023-11-30,2023,11,November,30,Thursday,Outflow,Food,-4267.27
ACC00305,John Wells,Recurring Deposit,Los Angeles,Debit,1988.42,33377.81,GBP,2024-04-14,2024,4,April,14,Sunday,Outflow,Transfer,-1529.55
ACC00306,Ann Gonzalez,Current,Phoenix,Debit,1966.3,99284.36,INR,2022-03-21,2022,3,March,21,Monday,Outflow,Bills,-1966.3
ACC00307,Johnny Smith,Savings,Phoenix,Debit,1221.74,63870.04,EUR,2022-05-17,2022,5,May,17,Tuesday,Outflow,Shopping,-1221.74
ACC00308,Melissa Chase,Current,Phoenix,Credit,5603.62,54879.03,EUR,2023-09-07,2023,9,September,7,Thursday,Inflow,Bills,5603.62
ACC00309,Sheila Adams,Savings,Phoenix,Debit,2031.24,63761.9,INR,2022-01-02,2022,1,January,2,Sunday,Outflow,Bills,-1562.49
ACC00310,Jodi Hurley,Current,Los Angeles,Credit,9352.28,98333.38,USD,2022-03-16,2022,3,March,16,Wednesday,Inflow,Food,9352.28
ACC00311,Wendy Graham,Current,Phoenix,Debit,4662.5,83142.37,EUR,2024-09-10,2024,9,September,10,Tuesday,Outflow,Transfer,-4662.5
ACC00312,Michelle Shaw,Current,Phoenix,Credit,1582.27,47851.47,USD,2024-07-27,2024,7,July,27,Saturday,Inflow,Transfer,1217.13
ACC00313,Elizabeth Williams,Current,Houston,Credit,10295.44,57125.63,EUR,2024-10-04,2024,10,October,4,Friday,Inflow,Bills,5147.72
ACC00314,Maria Peterson,Current,Phoenix,Debit,8419.41,93298.59,EUR,2022-09-09,2022,9,September,9,Friday,Outflow,Bills,-8419.41
ACC00315,Katelyn Miller,Savings,Phoenix,Debit,4084.26,79133.21,INR,2024-04-06,2024,4,April,6,Saturday,Outflow,Transfer,-3141.74
ACC00316,Amy Gilbert,Savings,Chicago,Debit,11814.24,75810.08,INR,2023-04-15,2023,4,April,15,Saturday,Outflow,Shopping,-9087.88
ACC00317,Amy Lawrence,Savings,Phoenix,Debit,4726.57,99835.61,USD,2024-07-18,2024,7,July,18,Thursday,Outflow,Transfer,-4726.57
ACC00318,Rachel Perez,Current,Houston,Credit,2054.03,81911.81,EUR,2023-01-18,2023,1,January,18,Wednesday,Inflow,Bills,2054.03
ACC00319,Mark Harris,Savings,Phoenix,Credit,12942.52,39260.19,EUR,2024-06-14,2024,6,June,14,Friday,Inflow,Shopping,12942.52
ACC00320,Scott Harris,Current,San Diego,Credit,923.99,94595.87,GBP,2022-06-13,2022,6,June,13,Monday,Inflow,Bills,923.99
ACC00321,Patricia Henderson,Savings,Los Angeles,Debit,2569.68,44707.27,EUR,2024-11-22,2024,11,November,22,Friday,Outflow,Shopping,-2569.68
ACC00322,Erin Wilson,Savings,Los Angeles,Debit,3250.17,54282.83,USD,2024-01-17,2024,1,January,17,Wednesday,Outflow,Food,-3250.17
ACC00323,Lee Guzman,Savings,Phoenix,Debit,11526.51,19698.92,JPY,2022-01-18,2022,1,January,18,Tuesday,Outflow,Salary,-11526.51
ACC00324,Jeremy Wells,Current,San Diego,Credit,11390.94,90379.36,EUR,2022-08-05,2022,8,August,5,Friday,Inflow,Bills,5695.47
ACC00325,Jerry Schroeder DDS,Fixed Deposit,Phoenix,Debit,5036.17,96778.48,EUR,2022-01-05,2022,1,January,5,Wednesday,Outflow,Salary,-5036.17
ACC00326,Connie Miller,Savings,Phoenix,Debit,2330.29,31246.52,INR,2023-01-07,2023,1,January,7,Saturday,Outflow,Food,-1792.53
ACC00327,Mr. Jesse Ali PhD,Fixed Deposit,Phoenix,Debit,3964.49,69066.15,USD,2024-07-20,2024,7,July,20,Saturday,Outflow,Shopping,-3049.61
ACC00328,Christopher Ellis,Recurring Deposit,Philadelphia,Debit,2095.35,62808.31,EUR,2022-09-27,2022,9,September,27,Tuesday,Outflow,Salary,-2095.35
ACC00329,Robert Harper,Savings,Phoenix,Debit,4915.83,76902.06,INR,2024-09-09,2024,9,September,9,Monday,Outflow,Transfer,-4915.83
ACC00330,Cynthia Reynolds,Fixed Deposit,Phoenix,Credit,7530.85,32721.84,EUR,2024-03-26,2024,3,March,26,Tuesday,Inflow,Transfer,7530.85
ACC00331,Donald Hess DDS,Savings,Chicago,Debit,19356.51,48164.97,INR,2024-03-30,2024,3,March,30,Saturday,Outflow,Transfer,-14889.62
ACC00332,Richard Robinson,Current,San Diego,Debit,2297.9,58027.59,INR,2022-04-19,2022,4,April,19,Tuesday,Outflow,Food,-2297.9
ACC00333,Jessica Miller,Current,Phoenix,Credit,897.14,4699.33,GBP,2023-10-11,2023,10,October,11,Wednesday,Inflow,Salary,897.14
ACC00334,Megan Nelson,Savings,Phoenix,Credit,3386.28,13215.16,EUR,2024-09-07,2024,9,September,7,Saturday,Inflow,Food,2604.83
ACC00335,William Young,Current,Phoenix,Credit,8889.86,48179.7,JPY,2024-05-25,2024,5,May,25,Saturday,Inflow,Food,6838.35
ACC00336,Amy Bowman,Recurring Deposit,Los Angeles,Credit,2084.86,47590.43,EUR,2024-10-13,2024,10,October,13,Sunday,Inflow,Food,1603.74
ACC00337,Abigail Mccullough,Recurring Deposit,Phoenix,Debit,3341.24,36640.19,EUR,2023-12-27,2023,12,December,27,Wednesday,Outflow,Transfer,-3341.24
ACC00338,Shawn Wright,Current,Phoenix,Debit,5082.14,37018.11,GBP,2022-03-10,2022,3,March,10,Thursday,Outflow,Food,-5082.14
ACC00339,Makayla Williams,Savings,Houston,Debit,3038.22,80217.71,INR,2024-02-18,2024,2,February,18,Sunday,Outflow,Food,-2337.09
ACC00340,Nicholas Martinez,Fixed Deposit,San Diego,Credit,3968.17,83802.19,JPY,2022-10-11,2022,10,October,11,Tuesday,Inflow,Food,3968.17
ACC00341,Kevin Anderson,Savings,Philadelphia,Debit,1466.45,66258.57,INR,2023-03-13,2023,3,March,13,Monday,Outflow,Bills,-1466.45
ACC00342,Felicia Ray,Savings,Houston,Debit,10256.34,87395.72,JPY,2023-09-10,2023,9,September,10,Sunday,Outflow,Transfer,-7889.49
ACC00343,Eric Boone,Savings,Chicago,Credit,2765.81,7471.6,EUR,2024-03-18,2024,3,March,18,Monday,Inflow,Shopping,2765.81
